Unidad,Marca,Modelo,precio,Combustible,Año_del_vehiculo,kilometros,Caballos,puertas,color_coche,Comunidad_autonoma,Año_Venta,Mes_Venta,Año,Mes,Super_95,Diesel,marca_modelo,fecha
1,FORD,Focus,2200,Gasolina,1999.0,175492,100.0,5,Negro,Castilla y León,2020,10,2020,10,1.16,1.03,FORD Focus,2020-10-01
1,FORD,Focus,2500,Diésel,2007.0,220000,115.0,3,Negro,Madrid,2020,10,2020,10,1.16,1.03,FORD Focus,2020-10-01
1,FORD,Focus,1500,Diésel,2007.0,264000,115.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD Focus,2021-01-01
1,FORD,Focus,999,Gasolina,2004.0,139000,100.0,3,Negro,Andalucía,2020,11,2020,11,1.154,1.024,FORD Focus,2020-11-01
1,FORD,Focus,2900,Diésel,2009.0,250000,109.0,5,Negro,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD Focus,2021-01-01
1,FORD,Focus,5000,Diésel,2009.0,127000,115.0,3,Negro,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,2950,Diésel,2009.0,240380,109.0,5,Negro,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD Focus,2021-01-01
1,FORD,Focus,2300,Diésel,2001.0,245000,90.0,3,Negro,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,4150,Diésel,2010.0,188000,109.0,5,Negro,Madrid,2020,11,2020,11,1.154,1.024,FORD Focus,2020-11-01
1,FORD,Focus,3500,Gasolina,2008.0,150000,100.0,5,Negro,Cataluña,2020,11,2020,11,1.154,1.024,FORD Focus,2020-11-01
1,FORD,Focus,1050,Gasolina,2004.0,230000,100.0,4,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,18600,Gasolina,2019.0,25000,125.0,5,Negro,Andalucía,2020,11,2020,11,1.154,1.024,FORD Focus,2020-11-01
1,FORD,Focus,5000,Gasolina,2008.0,155000,115.0,5,Negro,País Vasco,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD Focus,2021-01-01
1,FORD,Focus,2650,Diésel,2007.0,150000,136.0,5,Negro,Madrid,2020,11,2020,11,1.154,1.024,FORD Focus,2020-11-01
1,FORD,Focus,1500,Gasolina,2004.0,180000,100.0,3,Negro,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,2800,Gasolina,2005.0,205000,100.0,3,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,1800,Diésel,2006.0,272000,90.0,3,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,18000,Diésel,2015.0,80000,185.0,5,Negro,La rioja,2020,11,2020,11,1.154,1.024,FORD Focus,2020-11-01
1,FORD,Focus,4000,Gasolina,2008.0,180000,115.0,5,Negro,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,FORD Focus,2020-10-01
1,FORD,Focus,1800,Diésel,2004.0,225000,100.0,4,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,2800,Diésel,2007.0,290000,136.0,3,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,FORD Focus,2020-12-01
1,FORD,Focus,2000,Diésel,2006.0,293000,115.0,3,Negro,Madrid,2020,10,2020,10,1.16,1.03,FORD Focus,2020-10-01
1,FORD,Focus C-MAX,3800,Diésel,2006.0,164000,90.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,FORD Focus C-MAX,2020-10-01
1,SUBARU,Forester,10000,Diésel,2009.0,120000,147.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SUBARU Forester,2021-01-01
1,SUBARU,Forester,7999,Diésel,2011.0,189520,147.0,5,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,SUBARU Forester,2020-12-01
1,LAND-ROVER,Freelander,4000,Diésel,2004.0,2650000,112.0,5,Negro,Cataluña,2020,11,2020,11,1.154,1.024,LAND-ROVER Freelander,2020-11-01
1,LAND-ROVER,Freelander,6000,Diésel,2008.0,315000,160.0,5,Negro,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,LAND-ROVER Freelander,2020-12-01
1,LAND-ROVER,Freelander,3500,Diésel,2004.0,357000,112.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,LAND-ROVER Freelander,2020-10-01
1,LAND-ROVER,Freelander,3200,Diésel,2005.0,280000,112.0,3,Negro,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,LAND-ROVER Freelander,2021-01-01
1,LAND-ROVER,Freelander,6000,Diésel,2006.0,117663,112.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,LAND-ROVER Freelander,2020-12-01
1,LAND-ROVER,Freelander,11500,Diésel,2011.0,182000,150.0,5,Negro,Andalucía,2020,11,2020,11,1.154,1.024,LAND-ROVER Freelander,2020-11-01
1,FIAT,Freemont,10800,Diésel,2012.0,137000,140.0,5,Negro,Madrid,2020,10,2020,10,1.16,1.03,FIAT Freemont,2020-10-01
1,FORD,Fusion,1800,Diésel,2006.0,274000,90.0,5,Negro,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,FORD Fusion,2020-12-01
1,INFINITI,G,19500,Gasolina,2011.0,125000,320.0,2,Negro,Castilla y León,2020,10,2020,10,1.16,1.03,INFINITI G,2020-10-01
1,MERCEDES-BENZ,GLC Coupé,61900,Híbrido,2019.0,5000,197.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MERCEDES-BENZ GLC Coupé,2021-01-01
1,MERCEDES-BENZ,GLC Coupé,41000,Diésel,2018.0,55000,204.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,MERCEDES-BENZ GLC Coupé,2020-12-01
1,LEXUS,GS300,7000,Gasolina,2005.0,185000,249.0,4,Negro,Cataluña,2020,11,2020,11,1.154,1.024,LEXUS GS300,2020-11-01
1,ALFA ROMEO,GT,8500,Diésel,2007.0,85000,150.0,3,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,ALFA ROMEO GT,2021-01-01
1,ALFA ROMEO,GT,4400,Diésel,2006.0,189000,150.0,3,Negro,Asturias,2021,01,2021,01,1.2166666666666666,1.0966666666666667,ALFA ROMEO GT,2021-01-01
1,OPEL,GT,14300,Gasolina,2007.0,70000,264.0,2,Negro,Castilla y León,2020,11,2020,11,1.154,1.024,OPEL GT,2020-11-01
1,ALFA ROMEO,GT,2800,Diésel,2007.0,327000,150.0,3,Negro,Madrid,2020,11,2020,11,1.154,1.024,ALFA ROMEO GT,2020-11-01
1,ALFA ROMEO,GT,2800,Diésel,2006.0,295000,150.0,3,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,ALFA ROMEO GT,2020-12-01
1,NISSAN,GT-R,57000,Gasolina,2009.0,80000,485.0,2,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,NISSAN GT-R,2020-12-01
1,OPEL,GTC,13000,Gasolina,2016.0,42000,140.0,3,Negro,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,OPEL GTC,2020-12-01
1,OPEL,GTC,9400,Gasolina,2015.0,48000,140.0,3,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,OPEL GTC,2020-12-01
1,HYUNDAI,Getz,2000,Gasolina,2005.0,88235,63.0,3,Negro,Aragón,2020,11,2020,11,1.154,1.024,HYUNDAI Getz,2020-11-01
1,HYUNDAI,Getz,2100,Gasolina,2005.0,93000,85.0,5,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,HYUNDAI Getz,2020-12-01
1,HYUNDAI,Getz,1850,Diésel,2004.0,179000,82.0,3,Negro,Madrid,2020,11,2020,11,1.154,1.024,HYUNDAI Getz,2020-11-01
1,ALFA ROMEO,Giulietta,7700,Diésel,2012.0,105000,140.0,5,Negro,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,ALFA ROMEO Giulietta,2020-11-01
1,MAHINDRA,Goa,4000,Diésel,2006.0,90500,115.0,5,Negro,Cataluña,2020,11,2020,11,1.154,1.024,MAHINDRA Goa,2020-11-01
1,VOLKSWAGEN,Golf,23999,Gasolina,2018.0,105000,245.0,5,Negro,Madrid,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,1100,Diésel,2002.0,256000,110.0,3,Negro,Galicia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,16500,Diésel,2016.0,146000,110.0,5,Negro,Murcia,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,4800,Diésel,2007.0,213000,140.0,5,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,1800,Gasolina,1990.0,196000,75.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,19950,Gasolina,2015.0,41000,220.0,5,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,3500,Gasolina,2004.0,200000,102.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,3500,Diésel,2002.0,280000,130.0,5,Negro,Islas Canarias,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,9990,Diésel,2012.0,182478,170.0,3,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,22500,Gasolina,2014.0,121000,230.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,2500,Diésel,2001.0,250000,130.0,5,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,25500,Gasolina,2017.0,80900,230.0,3,Negro,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,16700,Diésel,2013.0,125000,150.0,5,Negro,Castilla la Mancha,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,30000,Gasolina,2015.0,43500,300.0,3,Negro,Navarra,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,6600,Diésel,2008.0,182000,105.0,5,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,28900,Gasolina,2017.0,50000,220.0,5,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,7290,Diésel,2009.0,136000,140.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,600,Gasolina,2001.0,200000,150.0,3,Negro,Castilla la Mancha,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,1600,Diésel,2001.0,398000,100.0,3,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,16000,Gasolina,2010.0,156000,210.0,5,Negro,Navarra,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,2250,Diésel,1991.0,300000,80.0,3,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,6000,Gasolina,2005.0,350000,102.0,5,Negro,Islas Canarias,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,4500,Diésel,2006.0,287300,105.0,5,Negro,Castilla y León,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,3900,Diésel,2001.0,180000,110.0,3,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,13900,Gasolina,2010.0,93000,210.0,3,Negro,Andalucía,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,1300,Diésel,2003.0,246000,140.0,3,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,7999,Gasolina,2005.0,230000,200.0,3,Negro,Castilla la Mancha,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,3500,Gasolina,2003.0,190000,150.0,3,Negro,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,4400,Diésel,2007.0,196000,105.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,15000,Gasolina,1985.0,189000,75.0,3,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,4000,Diésel,2006.0,250692,105.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,12550,Diésel,2015.0,183000,150.0,5,Negro,Andalucía,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,8000,Diésel,2009.0,187275,110.0,5,Negro,Murcia,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,6500,Diésel,2009.0,146000,105.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,5400,Diésel,2009.0,293000,110.0,5,Negro,Navarra,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,3000,Diésel,2007.0,310000,90.0,5,Negro,Andalucía,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,3850,Diésel,2006.0,215215,140.0,3,Negro,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,22000,Diésel,2018.0,44000,115.0,5,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,2000,Diésel,2001.0,242000,150.0,3,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,1800,Diésel,2003.0,277600,110.0,3,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,4800,Diésel,2007.0,156000,105.0,5,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,3800,Gasolina,2005.0,238000,115.0,5,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,19500,Diésel,2017.0,63400,150.0,5,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,2900,Diésel,2003.0,269000,100.0,3,Negro,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,5500,Diésel,2006.0,291000,140.0,5,Negro,Madrid,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,1900,Gasolina,2001.0,240000,105.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,8000,Gasolina,1990.0,137000,112.0,3,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,17500,Gasolina,2010.0,130000,271.0,3,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,7200,Diésel,2011.0,203000,105.0,5,Negro,Castilla la Mancha,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,4500,Diésel,2004.0,260000,140.0,3,Negro,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,14500,Diésel,2017.0,62987,115.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,5850,Gasolina,2007.0,158500,115.0,5,Negro,Cantabria,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,4700,Gasolina,2005.0,154000,115.0,5,Negro,Castilla y León,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,29500,Gasolina,2018.0,45000,245.0,5,Negro,Andalucía,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,11000,Gasolina,2007.0,161500,200.0,3,Negro,Aragón,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,25500,Gasolina,2018.0,22500,245.0,3,Negro,Islas_Baleares,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,3800,Diésel,2003.0,230000,150.0,5,Negro,Murcia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,2500,Gasolina,2002.0,220000,105.0,3,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,3650,Diésel,2004.0,220000,140.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,6500,Gasolina,2007.0,210000,170.0,5,Negro,Murcia,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,12000,Diésel,2010.0,230000,170.0,3,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,19000,Gasolina,2012.0,27000,270.0,3,Negro,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,2100,Diésel,2003.0,249000,110.0,3,Negro,Cataluña,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,5500,Gasolina,2010.0,210000,105.0,5,Negro,Aragón,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,7750,Gasolina,2009.0,100350,122.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,600,Gasolina,1993.0,300000,115.0,3,Negro,Andalucía,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,7500,Diésel,2011.0,230000,105.0,5,Negro,Murcia,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,18990,Gasolina,2014.0,98000,220.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,16500,Diésel,2013.0,125000,150.0,5,Negro,Madrid,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,12000,Diésel,2012.0,130000,140.0,5,Negro,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,3300,Diésel,2006.0,233000,105.0,3,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,18000,Gasolina,2017.0,24000,150.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,3400,Diésel,2005.0,250000,90.0,3,Negro,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,5000,Diésel,2013.0,182000,150.0,3,Negro,Galicia,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,2800,Diésel,2003.0,210000,110.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,9000,Gasolina,2005.0,220000,200.0,3,Negro,Cantabria,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,4850,Diésel,2007.0,200000,140.0,5,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,2400,Diésel,2003.0,230000,110.0,3,Negro,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,11950,Diésel,2015.0,140000,105.0,5,Negro,Castilla y León,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,16900,Gasolina,2011.0,158000,235.0,3,Negro,Navarra,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,2000,Gasolina,2003.0,123000,105.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,5800,Diésel,2006.0,212000,140.0,3,Negro,Cantabria,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,2500,Diésel,1998.0,170700,110.0,5,Negro,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,21000,Gasolina,2012.0,182000,235.0,5,Negro,Galicia,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,20000,Diésel,2015.0,31700,184.0,3,Negro,Asturias,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,15000,Diésel,2015.0,71921,105.0,5,Negro,Islas_Baleares,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,11000,Gasolina,2010.0,110000,160.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,7000,Diésel,2011.0,203000,105.0,5,Negro,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,3990,Gasolina,2006.0,263000,102.0,5,Negro,Castilla la Mancha,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,1500,Gasolina,1999.0,214000,125.0,5,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf,2020-12-01
1,VOLKSWAGEN,Golf,8000,Diésel,2012.0,250000,140.0,3,Negro,Asturias,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,24000,Gasolina,2016.0,108000,230.0,5,Negro,Madrid,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf,2020-11-01
1,VOLKSWAGEN,Golf,3800,Diésel,2005.0,200000,105.0,3,Negro,Murcia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf,5500,Gasolina,1991.0,180000,139.0,3,Negro,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Golf,2020-10-01
1,VOLKSWAGEN,Golf,2500,Diésel,2003.0,450000,100.0,5,Negro,Castilla y León,2021,01,2021,01,1.2166666666666666,1.0966666666666667,VOLKSWAGEN Golf,2021-01-01
1,VOLKSWAGEN,Golf Plus,5000,Diésel,2006.0,180000,105.0,5,Negro,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Golf Plus,2020-12-01
1,VOLKSWAGEN,Golf Plus,3800,Diésel,2006.0,236000,105.0,5,Negro,Castilla la Mancha,2020,11,2020,11,1.154,1.024,VOLKSWAGEN Golf Plus,2020-11-01
1,MASERATI,GranTurismo,43000,Gasolina,2009.0,97000,439.0,2,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,MASERATI GranTurismo,2020-12-01
1,FORD,Grand C-Max,9000,Diésel,2014.0,110000,140.0,5,Negro,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Grand C-Max,2020-12-01
1,FORD,Grand C-Max,13800,Diésel,2013.0,70000,140.0,5,Negro,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,FORD Grand C-Max,2020-11-01
1,CITROEN,Grand C4 Picasso,7500,Diésel,2009.0,115000,136.0,5,Negro,Galicia,2020,12,2020,12,1.1766666666666665,1.06,CITROEN Grand C4 Picasso,2020-12-01
1,CITROEN,Grand C4 Picasso,5400,Diésel,2008.0,140000,138.0,5,Negro,Cataluña,2020,10,2020,10,1.16,1.03,CITROEN Grand C4 Picasso,2020-10-01
1,CITROEN,Grand C4 Picasso,4500,Diésel,2009.0,243000,136.0,5,Negro,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,CITROEN Grand C4 Picasso,2020-12-01
1,CITROEN,Grand C4 Picasso,4700,Diésel,2008.0,151500,110.0,5,Negro,País Vasco,2020,11,2020,11,1.154,1.024,CITROEN Grand C4 Picasso,2020-11-01
